mesure_dt,area_nm,city,fact_manage_nm,fact_adres,stack_code,hcl_mesure_value,nox_mesure_value,sox_mesure_value,co_mesure_value,tsp_mesure_value,nh3_mesure_value,hf_mesure_value,hcl_exhst_perm_stdr_value,nox_exhst_perm_stdr_value,sox_exhst_perm_stdr_value,co_exhst_perm_stdr_value,tsp_exhst_perm_stdr_value,collected_at
2026-07-17 05:30,충청북도,청주시,㈜정식품,충청북도 청주시 흥덕구 산단로 124,5,,측정자료확인중(가동중지),,,,,,,60,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,㈜정식품,충청북도 청주시 흥덕구 산단로 124,6,,24.48,,,,,,,60,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,㈜제스코파워,충청북도 청주시 흥덕구 강내면 태성1길 20-44,1,미수신,미수신,,미수신,미수신,,,10,50,,50,10,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,1,,61.24,,,4.97,,,,210,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,10,,102.08,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,13,,106.35,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,14,,118.27,,,1.75,,,,210,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,20,,115.73,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,51,,82.05,,,,,,,170,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,56,,4.75,,,1.41,,,,170,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양2공장,충청북도 단양군 매포읍 단양로 2203-22,1,,94.47,,,1.35,,,,210,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,㈜태경비케이 단양2공장,충청북도 단양군 매포읍 단양로 2203-22,15,,85.54,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,광진산업㈜ 단양지점,충청북도 단양군 매포읍 매포어상천로 126,1,,63.41,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,광진산업㈜ 단양지점,충청북도 단양군 매포읍 매포어상천로 126,2,,50.39,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,괴산군,괴산군청(괴산군 자원순환센터),충청북도 괴산군 괴산읍 능촌로2길 70-37,1,2.95,38.51,,4.15,0.67,,,12,56,,160,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,금강공업㈜ 음성2공장,충청북도 음성군 생극면 대금로 1994,1,,16.42,37.05,,,,,,105,140,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,금강공업㈜ 음성2공장,충청북도 음성군 생극면 대금로 1994,2,,11.13,26.68,,,,,,105,140,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,2,0.13,32.00,0.00,6.29,0.63,,,12,47,20,50,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,3,보수중,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,65.8,30,200,20,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,41,,6.34,,,,,,,141,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,6,0.13,39.36,,0.38,0.86,,,10,47,,50,10,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,7,0.08,37.30,,0.82,1.02,,,10,47,,50,10,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,8,0.00,36.10,0.00,0.00,0.43,,,12,47,20,50,10,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,나투라페이퍼㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 171,2,7.61,26.73,2.35,15.90,1.10,,,12,50,20,50,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,제천시,대림바스 주식회사,충청북도 제천시 봉양읍 제원로 80-50,7,,21.24,,,,,,,150,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,대한제지㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 256,1,2.02,44.68,0.00,29.21,1.09,,,12,50,20,50,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,대한제지㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 256,3,0.69,28.76,0.00,28.22,0.47,,,10,50,20,50,10,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,동서식품㈜,충청북도 진천군 광혜원면 광혜원산단2길 78-11,1,,5.57,,,,,,,40,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,동흥소재㈜,충청북도 단양군 단양읍 단양로 602-26,1,,50.98,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,롯데패키징솔루션즈(주)진천공장,충청북도 진천군 덕산읍 초금로 318-51,9,,1.65,,,,,,,70,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,2,3.59,36.17,0.05,33.98,2.10,,,12,50,20,45,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,3,7.05,39.83,0.98,6.97,2.80,,,12,50,20,45,8,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,4,7.12,27.08,1.15,9.28,0.57,,,12,50,20,45,8,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,마이크로웍스 주식회사 진천공장,충청북도 진천군 이월면 고등1길 27,32,,31.49,,,,,,,105,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,충주시,미원스페셜티케미칼㈜ 충주공장,충청북도 충주시 대소원면 기업도시1로 21,10,,20.78,,,,,,,60,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,10,,,,,0.82,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,11,,,,,0.06,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,12,,,,,2.28,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,2,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,3,미수신,미수신,,,미수신,,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,4,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,5,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,6,1.60,98.97,,,0.67,,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,7,0.26,92.76,,,0.76,,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,9,,,,,미수신,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,스템코㈜,충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44,12,,9.02,,,,,,,28,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,스템코㈜,충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44,19,,측정자료확인중(가동중지),,,,,,,40,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,씨제이제일제당(주)진천 BLOSSOM CAMPUS,충청북도 진천군 진천읍 씨제이로 110,7,,19.81,,,,,,,40,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,1,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,9,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,3,0.00,164.01,,,2.51,,,9,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,4,0.31,113.30,,,1.86,,,9,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,5,,,,,2.35,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,6,,,,,4.47,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,7,,,,,3.44,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,에스와이에너지㈜,충청북도 진천군 초평면 초평로 473,6,,10.29,1.19,,12.55,,,,75,200,,25,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주1공장,충청북도 청주시 흥덕구 대신로 215,39,,측정자료확인중(가동중지),,,,,,,42,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주1공장,충청북도 청주시 흥덕구 대신로 215,41,,11.94,,,,,,,28,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주3공장,충청북도 청주시 흥덕구 직지대로 337,21,,0.00,,,,,,,77.7,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주3공장,충청북도 청주시 흥덕구 직지대로 337,22,,8.53,,,,,,,77.7,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,13,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,14,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,15,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,19,0.01,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,20,0.07,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,21,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,32,,측정자료확인중(가동중지),,,,,,,26.6,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,38,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,41,,9.81,,,,,,,28,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,57,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,58,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,59,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,63,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,64,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,65,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,66,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,67,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,87,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,88,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,89,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,97,,미수신,,,,,,,28,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,에스케이하이닉스㈜ 청주스마트에너지센터,충청북도 청주시 흥덕구 외북로15번길 37-101,1,,3.07,,,,,,,6,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,영보화학㈜,충청북도 청주시 흥덕구 강내면 서부로 230-23,15,,측정자료확인중(가동중지),,,,,,,42,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,옥천군,옥천군 자원순환센터,충청북도 옥천군 군북면 이평1길 199,1,2.19,34.55,,3.21,2.13,,,12,70,,160,16,2026-07-17 07:00:12
2026-07-17 05:00,충청북도,청주시,우진환경개발㈜,충청북도 청주시 청원구 북이면 의암로 298,1,0.00,15.95,0.00,2.31,5.39,,,9.6,42.5,16,45,12,2026-07-17 07:00:12
2026-07-17 05:00,충청북도,청주시,우진환경개발㈜,충청북도 청주시 청원구 북이면 의암로 298,2,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,9.6,42.5,16,45,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,충주시,유진금속㈜,충청북도 충주시 충주산단1로 115,3,,0.31,7.01,,,,,,105,140,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,영동군,육군제3808부대,충청북도 영동군 매곡면 수원동길 32-40,1,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,70,30,200,20,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,영동군,육군제3808부대,충청북도 영동군 매곡면 수원동길 32-40,2,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,70,30,200,20,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,제천시,제천시 자원관리센터,충청북도 제천시 북부로 1860,1,3.22,23.24,,2.83,0.60,,,9.6,40,,40,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,10,0.27,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,2,0.12,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,3,0.33,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,4,0.71,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,5,0.42,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,6,0.24,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,7,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,8,0.12,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,주식회사 디비하이텍 상우공장,충청북도 음성군 감곡면 상우안길 73,9,0.00,,,,,,,3,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,주식회사 에너지진천,충청북도 진천군 진천읍 금사로 7,1,보수중,보수중,보수중,보수중,3.18,,,12,42.5,16,40,8,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,주식회사 지알엠,충청북도 단양군 매포읍 매포농공단지로 260,1,,36.44,13.43,,0.61,,,,105,140,,7,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,진천음성광역폐기물처리시설,충청북도 음성군 맹동면 원중로 873-23,1,기기점검,기기점검,기기점검,기기점검,기기점검,,,9.6,40,16,40,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,청주시 생활폐기물처리시설,충청북도 청주시 흥덕구 가로수로 969-1 (휴암동),1,0.93,44.69,0.00,0.00,1.49,,,9.6,42.5,16,45,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,청주시 생활폐기물처리시설,충청북도 청주시 흥덕구 가로수로 969-1 (휴암동),2,측정자료확인중,측정자료확인중,측정자료확인중,측정자료확인중,측정자료확인중,,,9.6,42.5,16,45,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,1,0.40,24.52,7.56,22.73,0.01,,,9.6,42.5,16,45,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,16,,31.13,,,,,,,70,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,청주시환경관리본부(하수처리과),충청북도 청주시 흥덕구 옥산면 미호로 555,2,0.00,17.54,0.00,3.17,2.23,,,9.6,42.5,16,45,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,충주시,충주시클린에너지파크,충청북도 충주시 대소원면 성종두담길 21,1,0.50,23.21,2.65,2.64,2.29,,,9.6,42.5,16,45,12,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,태림포장(주)청원공장,충청북도 청주시 청원구 오창읍 두릉유리로 56-12,2,,23.10,,,,,,,40,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,태림포장(주)청원공장,충청북도 청주시 청원구 오창읍 두릉유리로 56-12,3,,17.94,,,,,,,40,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,태봉광업㈜ 단양공장,충청북도 단양군 단양읍 현천길 21,1,,42.86,,,,,,,170,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,음성군,한국동서발전(주) 음성건설본부,충청북도 음성군 음성읍 한불로 154,2,,측정자료확인중(가동중지),,,,,,,40,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),1,,측정자료확인중(가동중지),,,,,,,20,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),3,,측정자료확인중(가동중지),,,,,,,42,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,한국지역난방공사 청주지사,충청북도 청주시 서원구 3순환로644번길 159 (죽림동),4,,측정자료확인중(가동중지),,,,,,,7,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,한세이프에너지㈜,충청북도 청주시 흥덕구 직지대로474번길 2,1,0.00,35.56,0.20,37.84,2.70,,,12,59.5,24,180,16,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,청주시,한세이프에너지㈜,충청북도 청주시 흥덕구 직지대로474번길 2,2,0.08,24.57,0.00,5.13,2.05,,,15,59.5,24,180,16,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜ 삼곡공장,충청북도 단양군 매포읍 고양길 95,4,미수신,미수신,,,미수신,,,9,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜ 삼곡공장,충청북도 단양군 매포읍 고양길 95,5,,,,,미수신,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,1,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,10,,,,,2.60,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,11,,,,,9.16,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,12,,,,,2.72,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,2,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,3,0.82,215.82,,,9.01,,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,4,측정자료확인중,측정자료확인중,,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,5,0.11,91.54,,,4.51,,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,6,0.62,135.29,,,4.80,,,8,270,,,15,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,7,,,,,1.43,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,8,,,,,2.92,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,9,,,,,3.74,,,,,,,30,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,1,,33.70,0.00,,,,,,100,140,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,10,,47.09,,,,,,,100,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,11,,56.85,,,,,,,100,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,22,0.00,,,,,,,4,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,23,0.00,,,,,,,4,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,24,0.00,,,,,,,4,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,25,0.00,,,,,,,4,,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,7,,13.50,,,,,,,100,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,9,,49.13,,,,,,,100,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,1,,미수신,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,2,,미수신,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,7,,미수신,,,,,,,210,,,,2026-07-17 07:00:12
2026-07-17 05:30,충청북도,충주시,현대성우캐스팅㈜충주제1공장,충청북도 충주시 충주호수로 344,16,,7.19,,,,,,,105,,,,2026-07-17 07:00:12
