tm,stnId,stnNm,wd,ws,ta,hm,pa,icsr,ss,dc10Tca,rn
2026-07-12 19:00,226,보은,0,0.1,31.3,69,991.0,,1.0,6,
2026-07-12 20:00,226,보은,0,0.4,29.4,77,991.2,,0.2,5,
2026-07-12 21:00,226,보은,0,0.3,28.0,85,991.7,,,5,
2026-07-12 22:00,226,보은,70,0.7,26.7,91,992.1,,,5,
2026-07-12 23:00,226,보은,0,0.4,25.9,95,992.0,,,0,
2026-07-13 00:00,226,보은,0,0.4,25.4,98,991.9,,,0,
2026-07-13 01:00,226,보은,0,0.2,24.7,100,991.8,,,4,
2026-07-13 02:00,226,보은,360,0.5,24.2,100,991.8,,,5,
2026-07-13 03:00,226,보은,0,0.3,23.9,100,991.5,,,1,
2026-07-13 04:00,226,보은,0,0.1,23.4,100,991.5,,,1,
2026-07-13 05:00,226,보은,0,0.1,23.3,100,991.4,,,1,
2026-07-13 06:00,226,보은,0,0.3,23.4,100,991.5,,0.0,0,
2026-07-13 07:00,226,보은,0,0.4,23.8,100,991.5,,0.2,0,
2026-07-13 08:00,226,보은,360,0.5,26.1,91,991.5,,1.0,0,
2026-07-13 09:00,226,보은,180,1.2,28.6,78,991.3,,1.0,3,
2026-07-13 10:00,226,보은,200,0.9,29.7,71,991.4,,1.0,2,
2026-07-13 11:00,226,보은,180,2.1,30.5,65,991.2,,0.7,4,
2026-07-13 12:00,226,보은,200,1.5,30.9,62,990.8,,0.4,7,
2026-07-13 13:00,226,보은,320,0.7,31.9,59,990.4,,0.3,6,
2026-07-13 14:00,226,보은,200,2.4,32.5,59,989.9,,0.7,7,
2026-07-13 15:00,226,보은,180,2.4,32.8,54,989.3,,1.0,0,
2026-07-13 16:00,226,보은,230,2.3,33.6,53,988.8,,1.0,5,
2026-07-13 17:00,226,보은,180,3.1,32.9,56,988.3,,1.0,3,
2026-07-13 18:00,226,보은,180,2.4,32.2,57,988.2,,1.0,0,
2026-07-13 19:00,226,보은,230,1.2,31.2,57,988.3,,1.0,0,
2026-07-13 20:00,226,보은,140,0.5,28.0,76,988.7,,0.5,0,
2026-07-13 21:00,226,보은,0,0.1,26.5,86,989.5,,,0,
2026-07-13 22:00,226,보은,0,0.1,26.0,87,989.6,,,0,
2026-07-13 23:00,226,보은,0,0.2,25.1,94,989.6,,,0,
2026-07-14 00:00,226,보은,0,0.2,24.6,97,989.7,,,0,
2026-07-14 01:00,226,보은,0,0.3,24.1,98,989.8,,,0,
2026-07-14 02:00,226,보은,0,0.0,23.5,100,989.5,,,0,
2026-07-14 03:00,226,보은,0,0.0,23.3,100,989.4,,,1,
2026-07-14 04:00,226,보은,160,0.6,23.1,100,989.3,,,4,
2026-07-14 05:00,226,보은,180,0.5,23.6,100,989.0,,,9,
2026-07-14 06:00,226,보은,20,0.5,23.6,100,989.1,,0.0,9,
2026-07-14 07:00,226,보은,0,0.0,24.5,96,988.9,,0.0,7,
2026-07-14 08:00,226,보은,0,0.2,26.6,85,988.7,,0.4,6,
2026-07-14 09:00,226,보은,180,2.5,28.6,71,988.5,,1.0,5,
2026-07-14 10:00,226,보은,160,2.6,29.7,68,988.1,,1.0,5,
2026-07-14 11:00,226,보은,160,3.7,30.6,66,987.3,,0.8,6,
2026-07-14 12:00,226,보은,180,3.2,30.7,65,986.9,,0.3,8,
2026-07-14 13:00,226,보은,180,3.5,32.1,58,986.0,,0.3,6,
2026-07-14 14:00,226,보은,180,3.4,32.1,58,985.3,,0.6,8,
2026-07-14 15:00,226,보은,180,3.2,31.8,60,984.6,,0.3,8,
2026-07-14 16:00,226,보은,180,3.8,31.0,61,984.1,,0.3,8,
2026-07-14 17:00,226,보은,180,2.9,30.9,63,983.3,,0.2,8,
2026-07-14 18:00,226,보은,180,3.5,29.7,65,982.9,,0.1,8,
2026-07-14 19:00,226,보은,180,3.7,29.4,65,982.7,,0.0,8,
2026-07-14 20:00,226,보은,180,3.7,29.0,67,982.3,,0.0,10,
2026-07-14 21:00,226,보은,180,5.7,29.0,67,982.3,,,10,
2026-07-14 22:00,226,보은,180,3.9,27.6,78,982.2,,,10,0.1
2026-07-14 23:00,226,보은,180,2.6,25.9,91,981.6,,,10,1.3
2026-07-15 00:00,226,보은,180,3.0,25.4,95,981.0,,,10,2.0
2026-07-15 01:00,226,보은,180,2.9,25.8,93,980.8,,,10,
2026-07-15 02:00,226,보은,180,3.7,26.0,93,980.6,,,10,0.3
2026-07-15 03:00,226,보은,200,1.6,25.4,97,980.5,,,10,1.5
2026-07-15 04:00,226,보은,200,1.4,25.2,99,980.6,,,10,1.9
2026-07-15 05:00,226,보은,230,1.5,25.6,96,980.9,,,7,0.5
2026-07-15 06:00,226,보은,250,1.9,25.8,95,981.1,,0.0,10,0.0
2026-07-15 07:00,226,보은,250,1.6,25.9,94,981.3,,0.0,9,
2026-07-15 08:00,226,보은,250,1.2,25.8,95,981.4,,0.0,9,
2026-07-15 09:00,226,보은,250,1.6,26.3,90,981.6,,0.0,9,
2026-07-15 10:00,226,보은,250,2.8,27.0,83,981.8,,0.0,9,
2026-07-15 11:00,226,보은,250,3.4,28.2,70,982.0,,0.6,7,
2026-07-15 12:00,226,보은,270,3.2,28.3,70,982.1,,0.8,6,
2026-07-15 13:00,226,보은,270,4.2,29.1,62,982.3,,0.7,6,
2026-07-15 14:00,226,보은,270,3.1,28.8,65,982.2,,0.6,0,
2026-07-15 15:00,226,보은,320,2.7,28.6,63,982.3,,0.5,0,
2026-07-15 16:00,226,보은,270,2.7,28.8,60,982.2,,0.6,0,
2026-07-15 17:00,226,보은,320,1.7,28.6,63,982.7,,0.6,4,
2026-07-15 18:00,226,보은,270,2.6,28.7,60,983.1,,0.8,3,
2026-07-15 19:00,226,보은,290,1.1,27.0,66,983.3,,0.2,7,
2026-07-15 20:00,226,보은,290,1.8,26.1,69,983.6,,0.0,10,
2026-07-15 21:00,226,보은,320,1.0,25.2,72,984.0,,,10,
2026-07-15 22:00,226,보은,0,0.3,23.9,83,984.6,,,10,
2026-07-15 23:00,226,보은,0,0.4,22.9,88,984.7,,,7,
2026-07-16 00:00,226,보은,0,0.2,22.4,92,984.8,,,9,
2026-07-16 01:00,226,보은,0,0.4,22.4,94,984.9,,,10,
2026-07-16 02:00,226,보은,0,0.3,22.2,97,984.5,,,10,
2026-07-16 03:00,226,보은,0,0.1,22.4,96,984.6,,,10,
2026-07-16 04:00,226,보은,0,0.0,22.1,99,984.9,,,10,
2026-07-16 05:00,226,보은,360,0.8,21.7,100,984.8,,,6,
2026-07-16 06:00,226,보은,340,0.5,21.9,100,984.9,,0.0,9,
2026-07-16 07:00,226,보은,340,1.1,23.6,92,985.3,,0.3,8,
2026-07-16 08:00,226,보은,360,1.3,24.2,87,985.5,,0.1,7,
2026-07-16 09:00,226,보은,340,1.3,25.2,80,985.4,,0.3,8,
2026-07-16 10:00,226,보은,320,0.9,26.4,74,985.1,,0.9,6,
2026-07-16 11:00,226,보은,320,1.5,28.0,74,985.0,,0.2,8,
2026-07-16 12:00,226,보은,200,1.9,28.1,71,984.7,,0.4,10,
2026-07-16 13:00,226,보은,270,2.7,27.8,73,984.8,,0.0,10,
2026-07-16 14:00,226,보은,340,1.2,28.2,71,984.3,,0.0,10,
2026-07-16 15:00,226,보은,340,1.1,28.7,70,983.9,,0.0,9,
2026-07-16 16:00,226,보은,340,1.4,28.6,70,983.7,,0.3,8,
2026-07-16 17:00,226,보은,290,0.9,28.1,75,983.2,,0.0,10,
2026-07-16 18:00,226,보은,290,1.1,27.7,80,982.8,,0.0,9,
2026-07-16 19:00,226,보은,320,1.0,27.1,83,983.4,,0.0,10,
2026-07-16 20:00,226,보은,20,0.8,26.2,87,982.9,,0.0,9,
2026-07-16 21:00,226,보은,0,0.0,25.6,93,983.6,,,9,
2026-07-16 22:00,226,보은,0,0.0,25.0,98,984.3,,,8,
2026-07-16 23:00,226,보은,0,0.2,25.0,97,984.5,,,9,
2026-06-16 00:00,135,추풍령,20,0.8,20.8,66,986.7,,,4,
2026-06-16 01:00,135,추풍령,0,0.2,19.4,73,986.8,,,4,
2026-06-16 02:00,135,추풍령,0,0.4,18.5,76,986.7,,,8,
2026-06-16 03:00,135,추풍령,0,0.1,17.9,78,986.5,,,5,
2026-06-16 04:00,135,추풍령,0,0.1,17.1,83,986.3,,,0,
2026-06-16 05:00,135,추풍령,50,0.8,15.9,86,986.8,,,1,
2026-06-16 06:00,135,추풍령,0,0.1,16.1,87,986.8,0.07,0.2,5,
2026-06-16 07:00,135,추풍령,160,0.9,18.9,77,987.1,0.67,1.0,6,
2026-06-16 08:00,135,추풍령,140,1.3,21.2,71,987.2,1.15,1.0,7,
2026-06-16 09:00,135,추풍령,90,2.9,23.2,61,987.6,1.86,1.0,7,
2026-06-16 10:00,135,추풍령,70,3.1,23.9,60,987.3,2.23,1.0,8,
2026-06-16 11:00,135,추풍령,70,3.2,25.9,54,986.8,2.95,1.0,8,
2026-06-16 12:00,135,추풍령,70,4.3,26.3,52,986.4,2.67,1.0,7,
2026-06-16 13:00,135,추풍령,50,1.8,27.8,50,985.5,3.0,1.0,6,
2026-06-16 14:00,135,추풍령,90,3.1,28.6,46,984.8,3.42,1.0,5,
2026-06-16 15:00,135,추풍령,110,3.1,28.4,42,984.4,2.92,0.9,3,
2026-06-16 16:00,135,추풍령,160,2.2,29.7,38,983.9,2.34,0.8,0,
2026-06-16 17:00,135,추풍령,180,2.6,30.1,38,983.8,2.09,1.0,0,
2026-06-16 18:00,135,추풍령,160,2.2,29.1,42,983.7,1.31,1.0,0,
2026-06-16 19:00,135,추풍령,110,2.2,27.3,49,983.9,0.55,1.0,0,
2026-06-16 20:00,135,추풍령,70,2.4,23.9,62,984.0,0.06,0.0,0,
2026-06-16 21:00,135,추풍령,90,3.3,23.7,62,984.5,,,0,
2026-06-16 22:00,135,추풍령,70,2.1,22.6,65,985.1,,,0,
2026-06-16 23:00,135,추풍령,70,1.4,22.4,68,985.2,,,0,
2026-06-17 00:00,135,추풍령,90,1.2,22.0,71,985.1,,,0,
2026-06-17 01:00,135,추풍령,50,1.8,20.9,74,984.9,,,0,
2026-06-17 02:00,135,추풍령,50,1.0,20.5,76,985.0,,,0,
2026-06-17 03:00,135,추풍령,50,1.2,19.1,81,984.5,,,0,
2026-06-17 04:00,135,추풍령,50,1.3,19.1,82,984.6,,,0,
2026-06-17 05:00,135,추풍령,50,1.3,18.3,86,984.5,,,8,
2026-06-17 06:00,135,추풍령,70,3.8,19.7,80,984.6,0.03,0.0,10,
2026-06-17 07:00,135,추풍령,160,1.3,20.7,78,984.5,0.35,0.1,8,
2026-06-17 08:00,135,추풍령,110,1.5,22.1,75,984.5,0.79,0.1,6,
2026-06-17 09:00,135,추풍령,180,2.8,23.3,67,984.7,1.71,0.6,9,
2026-06-17 10:00,135,추풍령,70,3.5,25.2,63,984.0,1.81,0.4,4,
2026-06-17 11:00,135,추풍령,90,2.0,27.0,59,983.7,3.19,1.0,1,
2026-06-17 12:00,135,추풍령,180,2.5,28.3,51,983.2,3.4,1.0,6,
2026-06-17 13:00,135,추풍령,70,2.7,28.7,53,982.4,3.14,0.7,8,
2026-06-17 14:00,135,추풍령,90,2.8,28.1,55,981.9,1.89,0.2,9,
2026-06-17 15:00,135,추풍령,180,3.7,28.9,54,981.5,1.17,0.1,7,
2026-06-17 16:00,135,추풍령,160,2.4,29.0,52,980.9,2.5,0.9,7,
2026-06-17 17:00,135,추풍령,160,1.4,28.5,55,980.4,1.0,0.3,9,
2026-06-17 18:00,135,추풍령,180,2.7,27.7,58,980.4,0.27,0.0,10,0.0
2026-06-17 19:00,135,추풍령,290,2.4,21.8,87,981.6,0.01,0.0,10,1.1
2026-06-17 20:00,135,추풍령,270,2.1,21.2,91,981.8,0.0,0.0,10,1.6
2026-06-17 21:00,135,추풍령,270,2.4,21.2,93,982.5,,,10,0.2
2026-06-17 22:00,135,추풍령,270,0.9,21.1,93,982.3,,,10,1.9
2026-06-17 23:00,135,추풍령,0,0.0,20.8,94,981.7,,,10,0.6
2026-06-18 00:00,135,추풍령,70,1.4,20.6,95,981.6,,,9,0.8
2026-06-18 01:00,135,추풍령,20,0.8,20.5,95,981.7,,,7,0.0
2026-06-18 02:00,135,추풍령,0,0.0,20.7,95,981.4,,,10,0.5
2026-06-18 03:00,135,추풍령,180,0.7,20.7,95,981.5,,,10,1.1
2026-06-18 04:00,135,추풍령,0,0.0,20.3,95,981.4,,,0,0.6
2026-06-18 05:00,135,추풍령,0,0.0,20.2,95,981.2,,,10,0.6
2026-06-18 06:00,135,추풍령,0,0.0,20.3,100,981.4,0.01,0.0,10,0.0
2026-06-18 07:00,135,추풍령,0,0.0,20.7,94,981.4,0.19,0.0,6,0.1
2026-06-18 08:00,135,추풍령,0,0.0,21.7,92,981.6,0.72,0.0,7,0.1
2026-06-18 09:00,135,추풍령,270,1.2,23.1,83,981.5,1.46,0.2,7,
2026-06-18 10:00,135,추풍령,270,1.1,24.5,81,981.0,1.71,0.3,6,
2026-06-18 11:00,135,추풍령,70,0.9,25.5,69,981.0,2.02,0.5,8,
2026-06-18 12:00,135,추풍령,320,0.7,26.2,71,980.9,1.48,0.1,8,
2026-06-18 13:00,135,추풍령,160,1.1,27.2,65,980.4,2.55,0.5,7,
2026-06-18 14:00,135,추풍령,340,0.9,28.4,64,979.7,2.45,0.5,6,
2026-06-18 15:00,135,추풍령,200,1.1,29.5,56,979.3,3.45,1.0,4,
2026-06-18 16:00,135,추풍령,50,1.9,30.1,57,979.1,2.39,0.7,3,
2026-06-18 17:00,135,추풍령,250,1.2,30.0,56,979.0,1.92,1.0,6,
2026-06-18 18:00,135,추풍령,320,0.8,28.0,67,978.9,0.66,0.2,6,
2026-06-18 19:00,135,추풍령,0,0.0,27.0,72,979.2,0.36,0.3,7,
2026-06-18 20:00,135,추풍령,0,0.1,24.3,79,979.6,0.07,0.0,5,
2026-06-18 21:00,135,추풍령,0,0.2,23.0,85,980.0,,,6,
2026-06-18 22:00,135,추풍령,0,0.4,22.2,88,980.4,,,6,
2026-06-18 23:00,135,추풍령,0,0.2,22.2,87,980.8,,,6,
2026-06-19 00:00,135,추풍령,0,0.2,22.5,84,981.0,,,7,
2026-06-19 01:00,135,추풍령,20,1.0,21.6,89,980.9,,,6,
2026-06-19 02:00,135,추풍령,0,0.0,20.9,89,980.9,,,5,
2026-06-19 03:00,135,추풍령,0,0.1,21.2,91,980.9,,,5,
2026-06-19 04:00,135,추풍령,0,0.0,20.4,92,980.6,,,0,
2026-06-19 05:00,135,추풍령,0,0.0,19.8,94,980.6,,,7,
2026-06-19 06:00,135,추풍령,50,0.6,19.6,94,980.9,0.07,0.2,0,
2026-06-19 07:00,135,추풍령,0,0.4,22.3,93,980.5,0.65,1.0,8,
2026-06-19 08:00,135,추풍령,160,1.8,23.7,82,981.0,0.98,0.7,8,
2026-06-19 09:00,135,추풍령,90,1.1,24.6,81,980.8,1.03,0.0,10,
2026-06-19 10:00,135,추풍령,160,1.3,25.3,76,980.6,1.36,0.0,10,
2026-06-19 11:00,135,추풍령,140,3.3,26.9,67,980.4,1.85,0.0,10,
2026-06-19 12:00,135,추풍령,140,4.0,27.6,66,979.8,2.09,0.1,9,
2026-06-19 13:00,135,추풍령,140,4.3,27.7,65,979.3,2.04,0.2,10,
2026-06-19 14:00,135,추풍령,140,2.6,27.6,63,979.2,1.32,0.0,10,
2026-06-19 15:00,135,추풍령,160,3.7,27.7,65,979.1,1.25,0.0,9,0.0
2026-06-19 16:00,135,추풍령,140,2.6,26.2,72,979.0,0.64,0.0,10,0.0
2026-06-19 17:00,135,추풍령,110,0.6,24.9,80,978.7,0.39,0.0,10,0.0
2026-06-19 18:00,135,추풍령,90,2.6,24.2,83,978.5,0.22,0.0,10,
2026-06-19 19:00,135,추풍령,70,1.6,23.9,85,978.5,0.11,0.0,10,0.0
2026-06-19 20:00,135,추풍령,70,3.4,23.3,91,978.3,0.01,0.0,10,0.4
2026-06-19 21:00,135,추풍령,140,2.1,23.1,91,978.3,,,10,0.7
2026-06-19 22:00,135,추풍령,90,2.6,22.6,91,978.2,,,10,2.1
2026-06-19 23:00,135,추풍령,140,3.4,21.9,87,977.9,,,10,5.8
2026-06-20 00:00,135,추풍령,90,2.4,20.7,93,976.6,,,10,5.5
2026-06-20 01:00,135,추풍령,90,4.2,20.2,92,975.7,,,10,5.5
2026-06-20 02:00,135,추풍령,70,4.4,20.3,93,974.2,,,10,5.1
2026-06-20 03:00,135,추풍령,70,4.4,20.2,93,972.6,,,10,3.9
2026-06-20 04:00,135,추풍령,90,2.3,20.2,94,971.3,,,10,7.3
2026-06-20 05:00,135,추풍령,140,2.2,20.3,94,970.7,,,10,5.0
2026-06-20 06:00,135,추풍령,0,0.4,20.3,95,970.1,0.0,0.0,10,2.3
2026-06-20 07:00,135,추풍령,0,0.0,21.0,95,969.5,0.05,0.0,10,0.2
2026-06-20 08:00,135,추풍령,160,0.5,21.2,94,969.1,0.18,0.0,10,0.6
2026-06-20 09:00,135,추풍령,0,0.0,22.2,93,968.8,0.46,0.0,10,0.1
2026-06-20 10:00,135,추풍령,0,0.4,22.5,92,968.4,0.34,0.0,9,0.1
2026-06-20 11:00,135,추풍령,0,0.0,22.8,93,968.7,0.3,0.0,9,0.4
2026-06-20 12:00,135,추풍령,0,0.1,23.8,92,968.7,0.64,0.0,9,0.1
2026-06-20 13:00,135,추풍령,270,4.6,24.5,83,968.9,1.21,0.0,10,
2026-06-20 14:00,135,추풍령,270,7.3,25.1,78,969.3,1.41,0.1,8,
2026-06-20 15:00,135,추풍령,270,8.6,25.1,72,969.8,2.54,0.6,8,
2026-06-20 16:00,135,추풍령,270,7.1,23.7,79,970.9,1.18,0.1,8,
2026-06-20 17:00,135,추풍령,250,5.4,22.8,81,971.3,0.62,0.0,9,
2026-06-20 18:00,135,추풍령,270,5.0,21.8,83,972.2,0.25,0.0,10,0.0
2026-06-20 19:00,135,추풍령,270,4.4,21.2,86,972.9,0.08,0.0,9,0.0
2026-06-20 20:00,135,추풍령,270,3.9,21.0,86,973.4,0.01,0.0,0,0.0
2026-06-20 21:00,135,추풍령,270,3.5,20.6,87,974.2,,,9,0.0
2026-06-20 22:00,135,추풍령,270,4.1,20.7,86,975.1,,,10,0.0
2026-06-20 23:00,135,추풍령,270,4.0,19.7,90,975.8,,,10,0.6
2026-06-21 00:00,135,추풍령,270,3.5,19.3,92,976.1,,,10,1.4
2026-06-21 01:00,135,추풍령,270,2.4,19.0,93,976.5,,,10,0.9
2026-06-21 02:00,135,추풍령,290,1.7,18.9,93,976.7,,,2,0.0
2026-06-21 03:00,135,추풍령,270,3.6,19.0,93,977.4,,,10,
2026-06-21 04:00,135,추풍령,270,2.2,19.1,91,978.3,,,10,
2026-06-21 05:00,135,추풍령,270,1.7,18.7,92,978.7,,,7,
2026-06-21 06:00,135,추풍령,290,1.9,19.2,91,979.4,0.1,0.1,8,
2026-06-21 07:00,135,추풍령,270,1.8,19.3,89,979.8,0.4,0.2,7,
2026-06-21 08:00,135,추풍령,250,2.3,20.7,83,979.9,1.22,0.9,7,
2026-06-21 09:00,135,추풍령,360,0.8,22.5,72,980.4,1.94,0.9,7,
2026-06-21 10:00,135,추풍령,250,2.0,23.5,68,980.7,2.22,0.8,8,
2026-06-21 11:00,135,추풍령,270,2.1,23.9,66,980.9,2.25,0.5,8,
2026-06-21 12:00,135,추풍령,290,1.8,24.8,62,980.6,2.05,0.4,8,
2026-06-21 13:00,135,추풍령,290,2.0,24.6,64,980.3,1.53,0.2,9,
2026-06-21 14:00,135,추풍령,200,1.8,25.7,60,980.0,2.01,0.4,8,
2026-06-21 15:00,135,추풍령,290,1.3,25.3,62,980.4,1.05,0.0,9,
2026-06-21 16:00,135,추풍령,50,2.0,25.2,64,980.2,1.12,0.0,9,
2026-06-21 17:00,135,추풍령,360,0.8,24.8,63,980.2,0.61,0.0,10,
2026-06-21 18:00,135,추풍령,0,0.1,24.6,68,980.2,0.43,0.0,9,
2026-06-21 19:00,135,추풍령,20,1.3,23.3,74,980.4,0.29,0.1,8,
2026-06-21 20:00,135,추풍령,0,0.0,22.7,74,980.9,0.04,0.0,10,
2026-06-21 21:00,135,추풍령,20,0.9,21.5,81,981.4,,,10,
2026-06-21 22:00,135,추풍령,0,0.2,21.3,81,982.1,,,10,
2026-06-21 23:00,135,추풍령,0,0.3,20.7,81,981.7,,,9,
2026-06-22 00:00,135,추풍령,50,1.4,19.8,85,981.3,,,10,
2026-06-22 01:00,135,추풍령,0,0.0,19.7,85,981.3,,,10,
2026-06-22 02:00,135,추풍령,0,0.0,19.2,87,980.9,,,10,
2026-06-22 03:00,135,추풍령,0,0.0,18.8,89,981.0,,,10,
2026-06-22 04:00,135,추풍령,0,0.0,18.9,89,980.8,,,10,
2026-06-22 05:00,135,추풍령,0,0.2,19.2,91,980.7,,,10,
2026-06-22 06:00,135,추풍령,70,1.3,19.2,91,980.7,0.0,0.0,10,
2026-06-22 07:00,135,추풍령,70,1.7,20.0,88,981.4,0.1,0.0,10,
2026-06-22 08:00,135,추풍령,90,2.5,20.7,87,981.6,0.3,0.0,9,
2026-06-22 09:00,135,추풍령,160,2.2,20.8,85,981.5,0.68,0.0,10,
2026-06-22 10:00,135,추풍령,160,1.3,21.2,84,981.7,0.34,0.0,10,
2026-06-22 11:00,135,추풍령,180,1.6,22.2,79,981.4,0.88,0.0,10,
2026-06-22 12:00,135,추풍령,110,2.1,22.8,76,981.3,1.09,0.0,10,
2026-06-22 13:00,135,추풍령,110,2.5,22.3,73,981.1,1.24,0.0,9,
2026-06-22 14:00,135,추풍령,140,2.6,22.7,73,981.0,0.85,0.0,10,
2026-06-22 15:00,135,추풍령,140,2.0,22.0,77,981.2,0.67,0.0,9,
2026-06-22 16:00,135,추풍령,140,3.3,21.9,75,980.6,0.65,0.0,10,
2026-06-22 17:00,135,추풍령,140,3.6,22.0,72,980.4,1.04,0.2,10,
2026-06-22 18:00,135,추풍령,140,2.4,21.5,76,981.2,0.66,0.1,9,
2026-06-22 19:00,135,추풍령,70,2.4,20.7,79,981.3,0.31,0.0,8,
2026-06-22 20:00,135,추풍령,90,1.2,19.3,83,981.6,0.05,0.0,7,
2026-06-22 21:00,135,추풍령,50,1.1,18.7,87,982.3,,,8,
2026-06-22 22:00,135,추풍령,70,1.4,18.7,86,983.1,,,9,
2026-06-22 23:00,135,추풍령,110,1.8,19.0,83,983.0,,,6,
2026-06-23 00:00,135,추풍령,110,2.2,18.5,83,982.9,,,4,
2026-06-23 01:00,135,추풍령,70,1.1,18.2,86,982.7,,,6,
2026-06-23 02:00,135,추풍령,90,2.2,18.1,85,982.3,,,8,
2026-06-23 03:00,135,추풍령,90,3.3,17.7,85,981.9,,,7,
2026-06-23 04:00,135,추풍령,70,2.5,17.2,86,982.2,,,9,
2026-06-23 05:00,135,추풍령,70,3.7,17.2,84,982.2,,,10,
2026-06-23 06:00,135,추풍령,90,2.1,17.2,86,982.8,0.0,0.0,10,
2026-06-23 07:00,135,추풍령,70,2.7,17.7,84,982.9,0.15,0.0,10,
2026-06-23 08:00,135,추풍령,110,3.2,18.0,79,983.1,0.22,0.0,10,
2026-06-23 09:00,135,추풍령,90,4.7,18.5,79,983.4,0.61,0.0,10,
2026-06-23 10:00,135,추풍령,90,4.5,19.3,75,983.6,0.86,0.0,10,
2026-06-23 11:00,135,추풍령,70,4.7,20.0,72,983.7,1.17,0.0,10,
2026-06-23 12:00,135,추풍령,90,4.2,20.7,70,983.5,1.5,0.0,10,
2026-06-23 13:00,135,추풍령,110,2.2,20.7,73,982.9,0.77,0.0,10,
2026-06-23 14:00,135,추풍령,160,3.1,21.2,69,982.6,1.25,0.0,9,
2026-06-23 15:00,135,추풍령,140,3.7,21.5,70,982.5,1.29,0.0,9,
2026-06-23 16:00,135,추풍령,140,3.2,22.7,66,981.9,1.4,0.2,9,
2026-06-23 17:00,135,추풍령,140,3.3,22.2,66,981.7,1.2,0.3,8,
2026-06-23 18:00,135,추풍령,140,3.6,21.4,68,982.2,0.51,0.0,8,
2026-06-23 19:00,135,추풍령,160,5.1,20.2,72,982.7,0.29,0.0,7,
2026-06-23 20:00,135,추풍령,140,2.4,19.7,74,983.0,0.01,0.0,10,
2026-06-23 21:00,135,추풍령,90,5.0,19.5,75,982.9,,,10,
2026-06-23 22:00,135,추풍령,90,2.5,19.0,74,983.5,,,10,
2026-06-23 23:00,135,추풍령,90,3.2,18.5,75,983.7,,,10,
2026-06-24 00:00,135,추풍령,90,4.4,18.2,76,983.4,,,6,
2026-06-24 01:00,135,추풍령,90,3.3,18.0,78,983.0,,,10,
2026-06-24 02:00,135,추풍령,70,2.5,17.7,80,982.5,,,10,
2026-06-24 03:00,135,추풍령,70,3.0,17.5,81,982.4,,,10,
2026-06-24 04:00,135,추풍령,90,4.0,17.3,81,981.8,,,8,
2026-06-24 05:00,135,추풍령,90,4.4,17.5,80,981.9,,,10,
2026-06-24 06:00,135,추풍령,90,4.7,17.8,78,982.0,0.05,0.0,6,
2026-06-24 07:00,135,추풍령,90,2.6,18.1,80,982.2,0.29,0.0,10,
2026-06-24 08:00,135,추풍령,90,2.8,19.0,75,982.4,0.67,0.0,9,
2026-06-24 09:00,135,추풍령,90,4.1,19.7,73,982.0,1.17,0.1,10,
2026-06-24 10:00,135,추풍령,90,4.3,20.3,72,981.5,1.15,0.0,9,
2026-06-24 11:00,135,추풍령,90,4.5,21.3,66,981.5,1.93,0.3,9,
2026-06-24 12:00,135,추풍령,90,4.8,21.6,67,981.1,1.64,0.1,9,
2026-06-24 13:00,135,추풍령,70,5.2,21.7,67,980.4,1.49,0.0,10,
2026-06-24 14:00,135,추풍령,70,4.2,22.2,65,980.5,1.28,0.0,10,
2026-06-24 15:00,135,추풍령,90,4.2,22.3,65,980.1,1.04,0.0,10,
2026-06-24 16:00,135,추풍령,140,5.1,22.1,61,979.7,1.92,0.6,9,
2026-06-24 17:00,135,추풍령,110,3.8,21.7,64,978.8,0.72,0.1,10,
2026-06-24 18:00,135,추풍령,110,3.6,21.0,66,979.3,0.49,0.0,10,
2026-06-24 19:00,135,추풍령,90,3.0,20.5,68,979.7,0.13,0.0,9,
2026-06-24 20:00,135,추풍령,90,3.1,19.8,70,979.9,0.04,0.0,8,
2026-06-24 21:00,135,추풍령,90,3.5,19.7,71,980.0,,,9,
2026-06-24 22:00,135,추풍령,110,2.5,19.5,72,980.3,,,8,
2026-06-24 23:00,135,추풍령,90,3.7,19.2,74,980.0,,,7,
2026-06-25 00:00,135,추풍령,90,3.6,18.8,76,979.5,,,10,
2026-06-25 01:00,135,추풍령,90,2.3,18.7,77,979.0,,,10,
2026-06-25 02:00,135,추풍령,90,2.4,18.5,80,978.2,,,10,
2026-06-25 03:00,135,추풍령,90,2.2,18.5,79,978.1,,,10,
2026-06-25 04:00,135,추풍령,90,2.2,18.3,81,978.0,,,6,
2026-06-25 05:00,135,추풍령,110,1.8,18.2,81,978.4,,,8,
2026-06-25 06:00,135,추풍령,90,1.2,18.1,83,978.4,0.0,0.0,8,
2026-06-25 07:00,135,추풍령,110,1.2,18.7,81,978.2,0.23,0.0,7,
2026-06-25 08:00,135,추풍령,90,1.4,19.2,80,978.1,0.37,0.0,9,
2026-06-25 09:00,135,추풍령,70,1.9,19.7,78,978.0,0.54,0.0,9,
2026-06-25 10:00,135,추풍령,50,1.5,20.8,76,978.0,0.71,0.0,10,
2026-06-25 11:00,135,추풍령,90,1.5,22.1,74,978.0,1.21,0.0,10,
2026-06-25 12:00,135,추풍령,200,0.8,22.3,72,977.4,2.01,0.1,9,
2026-06-25 13:00,135,추풍령,90,1.8,22.3,73,976.7,1.19,0.0,9,
2026-06-25 14:00,135,추풍령,90,0.8,23.6,72,976.2,1.56,0.0,8,
